Time (min),Intensity (mAU)
14.944076,1.249790
14.950744,1.250744
14.957410,1.251698
14.964079,1.252651
14.970745,1.253605
14.977413,1.255989
14.984080,1.259327
14.990748,1.263142
14.997416,1.266479
15.004084,1.268864
15.010751,1.270294
15.017419,1.271248
15.024087,1.271725
15.030754,1.272202
15.037422,1.272678
15.044088,1.274109
15.050757,1.274586
15.057424,1.274586
15.064092,1.275063
15.070759,1.275539
15.077427,1.276016
15.084094,1.276970
15.090762,1.277924
15.097429,1.279831
15.104097,1.281261
15.110765,1.282215
15.117433,1.284599
15.124099,1.286983
15.130768,1.289368
15.137434,1.291275
15.144102,1.292706
15.150769,1.294613
15.157437,1.294613
15.164104,1.293182
15.170773,1.291275
15.177440,1.290321
15.184108,1.289845
15.190776,1.289368
15.197443,1.289368
15.204111,1.291275
15.210777,1.294613
15.217446,1.298428
15.224113,1.301765
15.230781,1.305103
15.237448,1.307964
15.244116,1.309395
15.250783,1.310349
15.257451,1.309872
15.264118,1.308441
15.270786,1.307487
15.277452,1.307964
15.284122,1.308918
15.290788,1.308918
15.297456,1.308918
15.304123,1.310349
15.310791,1.310825
15.317458,1.310349
15.324126,1.309395
15.330793,1.308918
15.337461,1.308441
15.344130,1.308441
15.350797,1.308918
15.357465,1.309395
15.364132,1.310349
15.370800,1.311779
15.377466,1.313686
15.384135,1.315117
15.390801,1.316547
15.397470,1.318455
15.404137,1.319885
15.410805,1.320839
15.417472,1.320362
15.424140,1.318932
15.430807,1.317501
15.437475,1.316547
15.444141,1.316547
15.450810,1.317978
15.457477,1.319408
15.464145,1.318932
15.470812,1.318455
15.477480,1.318455
15.484147,1.317501
15.490815,1.315594
15.497483,1.314163
15.504150,1.314163
15.510818,1.315117
15.517486,1.315117
15.524154,1.315594
15.530820,1.316547
15.537489,1.318455
15.544155,1.319885
15.550823,1.321316
15.557490,1.322746
15.564158,1.323700
15.570826,1.323700
15.577494,1.323223
15.584161,1.323223
15.590829,1.323700
15.597496,1.324177
15.604164,1.324177
15.610830,1.325130
15.617499,1.327038
15.624166,1.328468
15.630834,1.329422
15.637501,1.331329
15.644169,1.334190
15.650836,1.335621
15.657504,1.335621
15.664172,1.334667
15.670839,1.334667
15.677507,1.333714
15.684175,1.330853
15.690843,1.329422
15.697509,1.330853
15.704178,1.334190
15.710844,1.337051
15.717512,1.339436
15.724179,1.342297
15.730847,1.343727
15.737514,1.344204
15.744183,1.342773
15.750850,1.340389
15.757518,1.337528
15.764184,1.335144
15.770853,1.334190
15.777519,1.333237
15.784187,1.333237
15.790854,1.334190
15.797523,1.336575
15.804190,1.338959
15.810858,1.340866
15.817526,1.342773
15.824193,1.345634
15.830861,1.348019
15.837528,1.350403
15.844196,1.351833
15.850863,1.353264
15.857532,1.354218
15.864198,1.354218
15.870867,1.353741
15.877533,1.353264
15.884201,1.353264
15.890868,1.352787
15.897536,1.351357
15.904203,1.349449
15.910872,1.348019
15.917539,1.347542
15.924207,1.347542
15.930873,1.348972
15.937542,1.351357
15.944208,1.353741
15.950876,1.355171
15.957543,1.356125
15.964211,1.356602
15.970879,1.357079
15.977547,1.357079
15.984215,1.358032
15.990882,1.359463
15.997550,1.361370
16.004217,1.362801
16.010885,1.364231
16.017551,1.365662
16.024220,1.366615
16.030888,1.367569
16.037556,1.368523
16.044222,1.369476
16.050890,1.370907
16.057556,1.372337
16.064226,1.374245
16.070892,1.376629
16.077560,1.378536
16.084227,1.380920
16.090895,1.382828
16.097563,1.385212
16.104231,1.386642
16.110897,1.388073
16.117565,1.389503
16.124231,1.390457
16.130901,1.391411
16.137569,1.391888
16.144236,1.392841
16.150904,1.393318
16.157570,1.393795
16.164238,1.394749
16.170906,1.396179
16.177574,1.397133
16.184240,1.399040
16.190908,1.401424
16.197577,1.403809
16.204245,1.406670
16.210911,1.410484
16.217579,1.414299
16.224245,1.417160
16.230915,1.419544
16.237581,1.420021
16.244249,1.420021
16.250916,1.418114
16.257584,1.415730
16.264252,1.414776
16.270920,1.414299
16.277586,1.413822
16.284254,1.413345
16.290920,1.412868
16.297590,1.413345
16.304258,1.414299
16.310925,1.414776
16.317593,1.415253
16.324259,1.416206
16.330927,1.417160
16.337595,1.418114
16.344263,1.418114
16.350929,1.418114
16.357597,1.419544
16.364265,1.421928
16.370934,1.424789
16.377600,1.426220
16.384268,1.427174
16.390934,1.426697
16.397602,1.425743
16.404270,1.423836
16.410938,1.423359
16.417604,1.424313
16.424273,1.425266
16.430941,1.426220
16.437609,1.428127
16.444275,1.429558
16.450943,1.429081
16.457611,1.427174
16.464279,1.425266
16.470947,1.423836
16.477613,1.423836
16.484282,1.425266
16.490948,1.426697
16.497616,1.428127
16.504284,1.429558
16.510952,1.430035
16.517618,1.430035
16.524286,1.430511
16.530954,1.431465
16.537622,1.434326
16.544289,1.437664
16.550957,1.441002
16.557623,1.442909
16.564291,1.443386
16.570959,1.442909
16.577627,1.441956
16.584293,1.441479
16.590961,1.441002
16.597630,1.441002
16.604298,1.441479
16.610964,1.441479
16.617632,1.442432
16.624300,1.443386
16.630966,1.445293
16.637636,1.446247
16.644302,1.446724
16.650970,1.447201
16.657637,1.447201
16.664305,1.447201
16.670973,1.448631
16.677641,1.451492
16.684307,1.454830
16.690975,1.457214
16.697643,1.459599
16.704311,1.461029
16.710978,1.460552
16.717646,1.458168
16.724312,1.455307
16.730980,1.454353
16.737648,1.454830
16.744316,1.457214
16.750982,1.459599
16.757650,1.462460
16.764318,1.465321
16.770987,1.467228
16.777655,1.468658
16.784321,1.469612
16.790989,1.470566
16.797655,1.472473
16.804325,1.475334
16.810991,1.477242
16.817659,1.478195
16.824326,1.478672
16.830994,1.479149
16.837662,1.480103
16.844330,1.480579
16.850996,1.480579
16.857664,1.480579
16.864330,1.481056
16.871000,1.482010
16.877666,1.483440
16.884335,1.485348
16.891001,1.487255
16.897669,1.490593
16.904337,1.493454
16.911005,1.495838
16.917671,1.498222
16.924339,1.501083
16.931007,1.503944
16.937675,1.506329
16.944344,1.507282
16.951010,1.507282
16.957678,1.507759
16.964344,1.508713
16.971014,1.509666
16.977680,1.511574
16.984348,1.514912
16.991014,1.519680
16.997683,1.524448
17.004351,1.528263
17.011019,1.531601
17.017685,1.533985
17.024353,1.536369
17.031019,1.538754
17.037689,1.541615
17.044355,1.544476
17.051023,1.547813
17.057690,1.552105
17.064358,1.556396
17.071026,1.559734
17.077694,1.562595
17.084360,1.564980
17.091028,1.568317
17.097696,1.571655
17.104364,1.575470
17.111032,1.579762
17.117699,1.585007
17.124367,1.589775
17.131033,1.595020
17.137701,1.598358
17.144369,1.601219
17.151037,1.603603
17.157703,1.605988
17.164371,1.607418
17.171040,1.608849
17.177708,1.611233
17.184374,1.616478
17.191042,1.621723
17.197708,1.626968
17.204378,1.631737
17.211044,1.636505
17.217712,1.640320
17.224379,1.643658
17.231047,1.646996
17.237715,1.650810
17.244383,1.655579
17.251049,1.659393
17.257717,1.662254
17.264385,1.664162
17.271053,1.664639
17.277721,1.665592
17.284388,1.666069
17.291056,1.667023
17.297722,1.668930
17.304390,1.671791
17.311058,1.675606
17.317726,1.678467
17.324392,1.681328
17.331060,1.684666
17.337729,1.687527
17.344397,1.688957
17.351063,1.688004
17.357731,1.686573
17.364397,1.684189
17.371065,1.680374
17.377733,1.676083
17.384401,1.673222
17.391068,1.670837
17.397736,1.668453
17.404404,1.667023
17.411072,1.666069
17.417740,1.665115
17.424406,1.664639
17.431074,1.664639
17.437742,1.665115
17.444410,1.664639
17.451077,1.664162
17.457745,1.663208
17.464411,1.661301
17.471079,1.658916
17.477747,1.655579
17.484415,1.653194
17.491081,1.651764
17.497749,1.651764
17.504417,1.651764
17.511086,1.652241
17.517752,1.651764
17.524420,1.651287
17.531086,1.650810
17.537754,1.650333
17.544422,1.650333
17.551090,1.651764
17.557756,1.654148
17.564425,1.657009
17.571093,1.659870
17.577761,1.663208
17.584429,1.666069
17.591095,1.669407
17.597763,1.673222
17.604429,1.677513
17.611099,1.680851
17.617765,1.683712
17.624434,1.686573
17.631100,1.689434
17.637768,1.691341
17.644436,1.692772
17.651104,1.695156
17.657770,1.698494
17.664438,1.702309
17.671106,1.706123
17.677774,1.709461
17.684441,1.711845
17.691109,1.712799
17.697775,1.713276
17.704443,1.713753
17.711111,1.715183
17.717779,1.716614
17.724445,1.719475
17.731113,1.723289
17.737782,1.727104
17.744450,1.729488
17.751118,1.730919
17.757784,1.732349
17.764452,1.733303
17.771118,1.733303
17.777788,1.732826
17.784454,1.731873
17.791122,1.731396
17.797789,1.729012
17.804457,1.726151
17.811125,1.724243
17.817793,1.724243
17.824459,1.725197
17.831127,1.725674
17.837793,1.726151
17.844463,1.726627
17.851130,1.725674
17.857798,1.722336
17.864464,1.718044
17.871132,1.714706
17.877800,1.712799
17.884468,1.711369
17.891134,1.710892
17.897802,1.711369
17.904470,1.712322
17.911139,1.713276
17.917807,1.713753
17.924473,1.714230
17.931141,1.714230
17.937807,1.714230
17.944477,1.713276
17.951143,1.712322
17.957811,1.710415
17.964478,1.708031
17.971146,1.707077
17.977814,1.707077
17.984482,1.707554
17.991148,1.707554
17.997816,1.708031
18.004482,1.708508
18.011152,1.709461
18.017818,1.708508
18.024487,1.707554
18.031153,1.707554
18.037821,1.709461
18.044489,1.710892
18.051157,1.712322
18.057825,1.713753
18.064491,1.715660
18.071159,1.717091
18.077827,1.718044
18.084496,1.718521
18.091162,1.718998
18.097830,1.719952
18.104496,1.721382
18.111164,1.724243
18.117832,1.727104
18.124500,1.728535
18.131166,1.729488
18.137835,1.729965
18.144503,1.729012
18.151171,1.726151
18.157837,1.723289
18.164505,1.721859
18.171171,1.721382
18.177841,1.723289
18.184507,1.726151
18.191175,1.729488
18.197842,1.732349
18.204510,1.734257
18.211178,1.735210
18.217846,1.735210
18.224514,1.735210
18.231180,1.735210
18.237848,1.736164
18.244516,1.738071
18.251184,1.740456
18.257851,1.742840
18.264519,1.745701
18.271185,1.748562
18.277853,1.750469
18.284521,1.751900
18.291189,1.753330
18.297855,1.754761
18.304523,1.756191
18.311192,1.757145
18.317860,1.758575
18.324526,1.759529
18.331194,1.760006
18.337860,1.760006
18.344528,1.760006
18.351196,1.759052
18.357864,1.758099
18.364531,1.758575
18.371199,1.760483
18.377867,1.762867
18.384535,1.764774
18.391203,1.767159
18.397869,1.768589
18.404537,1.768589
18.411205,1.766205
18.417873,1.764774
18.424540,1.763821
18.431208,1.763821
18.437874,1.764774
18.444542,1.767635
18.451210,1.770973
18.457878,1.773357
18.464544,1.775742
18.471212,1.778603
18.477880,1.781464
18.484549,1.783848
18.491215,1.785278
18.497883,1.785755
18.504549,1.786232
18.511217,1.785755
18.517885,1.784325
18.524553,1.783371
18.531219,1.783848
18.537888,1.784801
18.544556,1.785755
18.551224,1.785755
18.557892,1.786709
18.564558,1.788139
18.571226,1.789570
18.577892,1.791000
18.584562,1.793385
18.591228,1.796722
18.597897,1.799583
18.604563,1.801968
18.611231,1.803398
18.617899,1.803875
18.624567,1.803875
18.631233,1.804829
18.637901,1.807690
18.644569,1.810551
18.651237,1.813412
18.657904,1.817226
18.664572,1.821518
18.671238,1.824379
18.677906,1.823902
18.684574,1.824379
18.691242,1.826286
18.697910,1.828671
18.704576,1.830578
18.711245,1.832008
18.717913,1.834869
18.724581,1.836777
18.731247,1.838207
18.737915,1.838207
18.744581,1.839161
18.751251,1.840591
18.757917,1.842499
18.764585,1.845360
18.771252,1.848698
18.777920,1.852512
18.784588,1.856327
18.791256,1.860142
18.797922,1.863480
18.804590,1.865387
18.811256,1.866341
18.817926,1.866341
18.824593,1.866341
18.831261,1.867294
18.837927,1.869678
18.844595,1.872540
18.851263,1.875877
18.857931,1.879215
18.864599,1.880646
18.871265,1.879692
18.877934,1.878262
18.884602,1.876831
18.891270,1.875877
18.897936,1.874924
18.904604,1.874447
18.911270,1.874924
18.917940,1.875877
18.924606,1.876354
18.931274,1.876354
18.937941,1.876831
18.944609,1.877308
18.951277,1.878738
18.957945,1.880646
18.964611,1.883030
18.971279,1.885414
18.977945,1.887798
18.984615,1.889706
18.991282,1.892090
18.997950,1.893997
19.004616,1.895428
19.011284,1.896858
19.017952,1.897335
19.024620,1.897812
19.031288,1.897812
19.037954,1.897812
19.044622,1.898289
19.051291,1.899719
19.057959,1.901150
19.064625,1.902580
19.071293,1.903534
19.077959,1.904011
19.084627,1.904488
19.091295,1.904488
19.097963,1.905441
19.104630,1.906872
19.111298,1.909256
19.117966,1.912594
19.124634,1.915455
19.131300,1.918316
19.137968,1.919746
19.144634,1.920700
19.151304,1.921177
19.157970,1.921177
19.164639,1.922131
19.171305,1.924038
19.177973,1.926899
19.184641,1.930237
19.191309,1.932621
19.197977,1.934528
19.204643,1.936436
19.211311,1.938343
19.217979,1.939774
19.224648,1.942158
19.231314,1.944542
19.237982,1.947403
19.244648,1.948833
19.251316,1.949310
19.257984,1.949787
19.264652,1.951218
19.271318,1.952648
19.277987,1.954079
19.284655,1.955509
19.291323,1.957893
19.297989,1.959801
19.304657,1.961231
19.311323,1.961708
19.317991,1.963139
19.324659,1.964092
19.331327,1.964092
19.337996,1.965046
19.344662,1.966476
19.351330,1.968861
19.357998,1.970768
19.364666,1.972198
19.371332,1.974106
19.378000,1.975536
19.384668,1.978397
19.391336,1.981735
19.398003,1.985550
19.404671,1.989365
19.411337,1.992702
19.418005,1.996040
19.424673,1.997471
19.431341,1.996994
19.438007,1.996517
19.444675,1.996040
19.451344,1.996517
19.458012,1.996994
19.464678,1.997471
19.471346,1.999378
19.478012,2.002716
19.484680,2.006531
19.491350,2.010345
19.498016,2.013206
19.504684,2.015114
19.511351,2.017021
19.518019,2.018452
19.524687,2.018929
19.531355,2.019882
19.538021,2.021790
19.544689,2.025127
19.551355,2.027988
19.558025,2.029419
19.564692,2.028465
19.571360,2.026558
19.578026,2.025127
19.584694,2.023220
19.591362,2.022743
19.598030,2.023220
19.604696,2.026558
19.611364,2.031326
19.618032,2.036095
19.624701,2.040386
19.631367,2.043247
19.638035,2.045631
19.644701,2.046585
19.651369,2.046585
19.658039,2.045631
19.664705,2.046108
19.671373,2.048016
19.678040,2.051353
19.684708,2.054691
19.691376,2.057552
19.698044,2.060890
19.704710,2.063274
19.711378,2.065182
19.718044,2.067089
19.724714,2.069950
19.731380,2.073288
19.738049,2.075672
19.744715,2.077103
19.751383,2.077579
19.758051,2.077103
19.764719,2.076626
19.771385,2.076626
19.778053,2.077579
19.784719,2.078533
19.791389,2.080441
19.798056,2.082825
19.804724,2.085209
19.811392,2.088547
19.818058,2.090931
19.824726,2.092361
19.831394,2.092838
19.838062,2.092361
19.844728,2.092838
19.851397,2.093792
19.858065,2.094746
19.864733,2.095699
19.871399,2.096176
19.878067,2.096176
19.884733,2.095699
19.891403,2.094269
19.898069,2.093792
19.904737,2.095222
19.911404,2.097607
19.918072,2.099991
19.924740,2.101421
19.931408,2.101421
19.938074,2.101421
19.944742,2.099514
19.951408,2.097607
19.958078,2.096176
19.964745,2.095699
19.971413,2.095699
19.978081,2.095699
19.984747,2.096653
19.991415,2.097607
19.998083,2.099037
20.004751,2.100468
20.011417,2.102852
20.018085,2.105713
20.024754,2.108574
20.031422,2.110958
20.038088,2.111912
20.044756,2.111912
20.051422,2.110481
20.058090,2.109051
20.064758,2.106667
20.071426,2.104282
20.078093,2.102375
20.084761,2.101421
20.091429,2.101898
20.098097,2.103806
20.104763,2.106190
20.111431,2.108097
20.118097,2.109051
20.124767,2.108574
20.131435,2.107620
20.138102,2.106190
20.144770,2.105236
20.151436,2.105236
20.158104,2.106667
20.164772,2.108574
20.171440,2.110004
20.178106,2.111435
20.184774,2.111912
20.191442,2.111912
20.198111,2.111912
20.204777,2.111435
20.211445,2.111912
20.218111,2.111435
20.224779,2.110958
20.231447,2.110958
20.238115,2.110481
20.244781,2.110481
20.251450,2.110481
20.258118,2.110004
20.264786,2.108574
20.271452,2.107620
20.278120,2.108097
20.284786,2.110481
20.291454,2.112389
20.298124,2.114773
20.304790,2.118111
20.311459,2.121449
20.318125,2.123356
20.324793,2.123833
20.331461,2.124310
20.338129,2.126217
20.344795,2.127647
20.351463,2.128124
20.358131,2.127647
20.364799,2.126694
20.371466,2.125740
20.378134,2.124310
20.384800,2.124310
20.391468,2.125740
20.398136,2.129078
20.404804,2.132893
20.411470,2.136230
20.418139,2.139568
20.424807,2.141953
20.431475,2.143383
20.438141,2.143860
20.444809,2.143860
20.451477,2.143860
20.458143,2.144337
20.464813,2.145290
20.471479,2.146721
20.478148,2.149105
20.484814,2.151966
20.491482,2.154350
20.498150,2.155781
20.504818,2.157211
20.511484,2.158165
20.518152,2.158165
20.524818,2.156734
20.531488,2.154827
20.538155,2.153397
20.544823,2.152443
20.551489,2.151489
20.558157,2.151966
20.564825,2.153873
20.571493,2.158165
20.578159,2.162933
20.584827,2.166271
20.591496,2.167702
20.598164,2.168179
20.604830,2.168655
20.611498,2.168179
20.618166,2.167702
20.624832,2.168655
20.631502,2.171993
20.638168,2.174854
20.644836,2.175808
20.651503,2.177238
20.658171,2.178669
20.664839,2.179623
20.671507,2.180576
20.678173,2.182484
20.684841,2.184868
20.691507,2.187729
20.698177,2.189159
20.704844,2.191067
20.711512,2.193451
20.718178,2.194405
20.724846,2.194881
20.731514,2.194881
20.738182,2.194405
20.744848,2.194405
20.751516,2.192020
20.758183,2.189636
20.764853,2.187729
20.771521,2.186298
20.778187,2.184391
20.784855,2.181530
20.791521,2.177715
20.798189,2.173424
20.804857,2.170086
20.811525,2.166271
20.818192,2.162457
20.824860,2.159595
20.831528,2.157688
20.838196,2.157211
20.844862,2.157211
20.851530,2.158165
20.858196,2.160072
20.864866,2.162933
20.871532,2.168179
20.878201,2.175331
20.884867,2.182961
20.891535,2.192020
20.898203,2.201557
20.904871,2.211571
20.911537,2.220154
20.918205,2.228260
20.924871,2.235889
20.931541,2.243042
20.938210,2.249718
20.944876,2.256393
20.951544,2.262115
20.958210,2.266884
20.964878,2.270222
20.971546,2.273560
20.978214,2.276421
20.984880,2.278805
20.991549,2.279758
20.998217,2.280712
21.004885,2.282619
21.011551,2.285004
21.018219,2.287865
21.024885,2.290726
21.031553,2.293587
21.038221,2.296925
21.044889,2.298832
21.051556,2.299786
21.058224,2.299786
21.064892,2.300262
21.071560,2.301216
21.078226,2.301693
21.084894,2.302647
21.091562,2.303123
21.098230,2.303600
21.104898,2.305031
21.111565,2.305984
21.118233,2.306938
21.124899,2.307892
21.131567,2.308846
21.138235,2.309322
21.144903,2.309799
21.151569,2.311230
21.158237,2.312660
21.164906,2.313614
21.171574,2.313614
21.178240,2.313137
21.184908,2.312183
21.191574,2.312660
21.198242,2.313137
21.204910,2.315044
21.211578,2.318382
21.218245,2.322197
21.224913,2.325535
21.231581,2.327442
21.238249,2.327919
21.244915,2.327919
21.251583,2.327919
21.258251,2.327919
21.264917,2.327442
21.271587,2.327442
21.278254,2.327919
21.284922,2.329350
21.291588,2.330780
21.298256,2.331734
21.304924,2.331734
21.311592,2.329826
21.318258,2.326965
21.324926,2.324104
21.331594,2.320766
21.338263,2.318859
21.344929,2.317905
21.351597,2.317905
21.358263,2.318859
21.364931,2.318859
21.371599,2.318382
21.378267,2.317429
21.384933,2.316952
21.391602,2.317429
21.398270,2.317905
21.404938,2.318382
21.411606,2.318859
21.418272,2.319336
21.424940,2.318382
21.431606,2.316952
21.438276,2.315998
21.444942,2.315044
21.451611,2.314568
21.458277,2.315044
21.464945,2.315998
21.471613,2.317429
21.478281,2.319336
21.484947,2.320766
21.491615,2.322674
21.498281,2.323151
21.504951,2.322674
21.511618,2.321243
21.518286,2.319336
21.524952,2.317905
21.531620,2.317429
21.538288,2.316952
21.544956,2.317429
21.551622,2.318382
21.558290,2.319813
21.564959,2.320766
21.571627,2.320290
21.578295,2.319813
21.584961,2.318859
21.591629,2.317905
21.598295,2.316475
21.604965,2.315044
21.611631,2.313137
21.618299,2.311707
21.624966,2.309799
21.631634,2.306461
21.638302,2.302647
21.644970,2.297878
21.651636,2.292633
21.658304,2.287388
21.664970,2.282619
21.671640,2.278805
21.678307,2.276421
21.684975,2.274036
21.691641,2.272129
21.698309,2.269745
21.704977,2.266884
21.711645,2.263546
21.718311,2.258778
21.724979,2.254009
21.731647,2.249241
21.738316,2.244473
21.744984,2.239704
21.751650,2.234936
21.758318,2.230167
21.764984,2.225876
21.771652,2.221584
21.778320,2.217293
21.784988,2.213478
21.791655,2.209663
21.798323,2.204895
21.804991,2.199173
21.811659,2.192974
21.818325,2.187252
21.824993,2.181053
21.831659,2.174854
21.838329,2.168655
21.844995,2.162457
21.851664,2.156258
21.858330,2.151012
21.864998,2.146244
21.871666,2.140522
21.878334,2.134800
21.885000,2.130032
21.891668,2.125263
21.898336,2.119541
21.905005,2.112865
21.911673,2.105713
21.918339,2.099037
21.925007,2.090931
21.931673,2.082348
21.938341,2.075672
21.945009,2.070904
21.951677,2.067089
21.958344,2.064705
21.965012,2.063751
21.971680,2.063751
21.978348,2.062321
21.985014,2.060413
21.991682,2.058506
21.998348,2.056599
22.005016,2.054691
22.011684,2.052307
22.018353,2.049446
22.025019,2.046108
22.031687,2.042770
22.038355,2.038479
22.045023,2.034187
22.051691,2.029419
22.058357,2.025127
22.065025,2.020836
22.071693,2.017021
22.078362,2.012253
22.085028,2.007484
22.091696,2.003193
22.098362,1.999378
22.105030,1.994610
22.111698,1.990795
22.118366,1.987934
22.125032,1.985073
22.131701,1.981735
22.138369,1.977921
22.145037,1.974583
22.151703,1.971245
22.158371,1.968384
22.165037,1.965523
22.171705,1.963139
22.178373,1.961231
22.185041,1.959324
22.191708,1.957417
22.198376,1.955986
22.205044,1.955509
22.211712,1.954556
22.218380,1.952648
22.225046,1.950264
22.231714,1.948357
22.238380,1.945972
22.245050,1.943111
22.251717,1.941204
22.258385,1.939774
22.265051,1.940250
22.271719,1.939774
22.278387,1.938820
22.285055,1.936436
22.291721,1.933575
22.298389,1.930714
22.305058,1.926899
22.311726,1.922607
22.318392,1.919746
22.325060,1.918793
22.331726,1.919746
22.338394,1.921177
22.345062,1.922131
22.351730,1.923084
22.358397,1.924038
22.365065,1.924038
22.371733,1.922131
22.378401,1.920223
22.385069,1.918316
22.391735,1.916409
22.398403,1.913548
22.405069,1.910210
22.411739,1.906872
22.418406,1.903534
22.425074,1.899719
22.431740,1.895905
22.438408,1.893520
22.445076,1.890659
22.451744,1.888752
22.458410,1.887798
22.465078,1.887798
22.471745,1.887798
22.478415,1.887321
22.485081,1.885891
22.491749,1.883030
22.498415,1.879692
22.505083,1.875877
22.511751,1.872063
22.518419,1.868725
22.525085,1.864910
22.531754,1.861095
22.538422,1.856804
22.545090,1.852989
22.551758,1.850128
22.558424,1.848221
22.565092,1.846313
22.571758,1.845360
22.578428,1.843929
22.585094,1.842499
22.591763,1.840115
22.598429,1.836777
22.605097,1.834393
22.611765,1.832485
22.618433,1.830578
22.625099,1.828194
22.631767,1.825333
22.638433,1.822948
22.645103,1.821041
22.651770,1.820087
22.658438,1.820087
22.665104,1.821041
22.671772,1.821995
22.678440,1.821518
22.685108,1.820564
22.691776,1.819134
22.698442,1.817703
22.705111,1.816273
22.711779,1.814365
22.718447,1.812458
22.725113,1.810074
22.731781,1.807213
22.738447,1.802921
22.745115,1.798630
22.751783,1.794815
22.758451,1.792431
22.765118,1.790047
22.771786,1.788139
22.778454,1.787186
22.785122,1.786709
22.791788,1.787186
22.798456,1.786232
22.805122,1.784325
22.811792,1.781464
22.818459,1.777649
22.825127,1.773357
22.831793,1.769066
22.838461,1.767159
22.845129,1.766205
22.851797,1.766205
22.858465,1.765728
22.865131,1.764297
22.871799,1.760960
22.878468,1.756668
22.885136,1.752853
22.891802,1.750469
22.898470,1.749039
22.905136,1.748562
22.911804,1.748085
22.918472,1.746655
22.925140,1.744270
22.931807,1.741886
22.938475,1.738548
22.945143,1.734734
22.951811,1.730442
22.958477,1.727104
22.965145,1.724243
22.971811,1.721859
22.978479,1.718998
22.985147,1.716137
22.991816,1.714706
22.998482,1.713753
23.005150,1.712322
23.011818,1.710415
23.018486,1.707554
23.025154,1.704216
23.031820,1.699924
23.038488,1.694679
23.045156,1.688480
23.051825,1.681805
23.058491,1.676083
23.065159,1.672745
23.071825,1.670837
23.078493,1.669884
23.085161,1.669407
23.091829,1.668930
23.098495,1.667500
23.105164,1.664162
23.111832,1.659870
23.118500,1.655579
23.125166,1.651764
23.131834,1.648903
23.138500,1.646519
23.145168,1.644611
23.151836,1.643181
23.158504,1.641750
23.165173,1.638889
23.171839,1.634598
23.178507,1.630306
23.185175,1.626968
23.191843,1.624584
23.198509,1.622200
23.205177,1.621246
23.211843,1.620770
23.218513,1.619816
23.225180,1.617908
23.231848,1.615524
23.238514,1.612186
23.245182,1.609325
23.251850,1.606941
23.258518,1.605988
23.265184,1.605511
23.271852,1.604557
23.278521,1.602650
23.285189,1.600742
23.291855,1.597881
23.298523,1.594067
23.305189,1.589298
23.311857,1.585007
23.318525,1.581192
23.325193,1.577854
23.331861,1.576424
23.338528,1.575947
23.345196,1.574993
23.351864,1.574039
23.358532,1.572609
23.365198,1.570225
23.371866,1.566410
23.378532,1.561642
23.385202,1.557350
23.391869,1.554489
23.398537,1.552582
23.405203,1.550198
23.411871,1.548767
23.418539,1.549244
23.425207,1.549721
23.431873,1.549721
23.438541,1.549244
23.445208,1.547813
23.451878,1.545906
23.458544,1.543045
23.465212,1.540661
23.471878,1.537800
23.478546,1.534939
23.485214,1.532078
23.491882,1.529694
23.498550,1.527309
23.505217,1.524448
23.511885,1.522064
23.518553,1.521111
23.525221,1.520634
23.531887,1.521587
23.538555,1.523018
23.545221,1.523972
23.551891,1.523972
23.558558,1.523018
23.565226,1.522541
23.571892,1.521111
23.578560,1.518726
23.585228,1.516342
23.591896,1.514912
23.598562,1.514435
23.605230,1.514435
23.611897,1.514912
23.618567,1.515865
23.625233,1.516819
23.631901,1.517296
23.638567,1.516819
23.645235,1.514435
23.651903,1.511097
23.658571,1.507282
23.665239,1.502991
23.671906,1.499653
23.678574,1.497746
23.685242,1.496315
23.691910,1.495361
23.698576,1.494884
23.705244,1.495838
23.711910,1.497746
23.718578,1.498699
23.725246,1.499653
23.731915,1.501083
23.738581,1.502514
23.745249,1.502037
23.751917,1.500130
23.758585,1.498222
23.765251,1.495838
23.771919,1.492023
23.778585,1.488209
23.785255,1.485348
23.791922,1.482964
23.798590,1.481056
23.805258,1.479626
23.811924,1.479149
23.818592,1.480103
23.825260,1.480103
23.831928,1.479149
23.838594,1.477242
23.845263,1.474857
23.851931,1.471519
23.858599,1.467228
23.865265,1.462460
23.871933,1.458645
23.878599,1.454353
23.885267,1.451015
23.891935,1.448631
23.898603,1.447201
23.905270,1.445770
23.911938,1.444817
23.918606,1.443863
23.925274,1.443386
23.931940,1.441956
23.938608,1.439571
23.945274,1.436710
23.951942,1.433849
23.958611,1.430511
23.965279,1.426697
23.971947,1.423359
23.978613,1.421452
23.985281,1.420498
23.991949,1.419067
23.998617,1.417160
24.005283,1.414776
24.011951,1.410961
24.018620,1.406670
24.025288,1.402855
24.031954,1.399517
24.038622,1.397610
24.045288,1.397610
24.051956,1.398563
24.058624,1.399994
24.065292,1.400471
24.071959,1.400471
24.078627,1.399994
24.085295,1.399517
24.091963,1.399040
24.098629,1.397610
24.105297,1.396656
24.111963,1.394749
24.118631,1.393318
24.125301,1.391411
24.131968,1.389027
24.138636,1.386642
24.145302,1.383305
24.151970,1.380920
24.158638,1.379967
24.165306,1.379967
24.171972,1.380444
24.178640,1.380444
24.185307,1.380920
24.191977,1.381874
24.198643,1.381397
24.205311,1.379967
24.211977,1.377583
24.218645,1.376629
24.225313,1.376152
24.231981,1.375675
24.238647,1.374722
24.245316,1.372337
24.251984,1.369953
24.258652,1.368046
